DestinationTable,TargetColumn,Source Table,Source Column,is_alias_required,Mapping Type,Lookup Table,Lookup Field,Lookup Return column,Default Condition,join Type,Join alias,Comments
dep_trx_recording,extrait_data_7,DEP_TRX_RECORDING,EXTRAIT_DATA_7,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,extrait_data_8,DEP_TRX_RECORDING,EXTRAIT_DATA_8,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,extrait_data_9,DEP_TRX_RECORDING,EXTRAIT_DATA_9,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,gl_acc,DEP_TRX_RECORDING,GL_ACC,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,gl_accrual_acc,DEP_TRX_RECORDING,GL_ACCRUAL_ACC,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,gl_accrual_int_acc,DEP_TRX_RECORDING,GL_ACCRUAL_INT_ACC,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,gl_accrual_int_lvl,DEP_TRX_RECORDING,GL_ACCRUAL_INT_LVL,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,gl_accrual_lvl,DEP_TRX_RECORDING,GL_ACCRUAL_LVL,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,gl_interest_acc,DEP_TRX_RECORDING,GL_INTEREST_ACC,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,gl_interest_lvl,DEP_TRX_RECORDING,GL_INTEREST_LVL,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,gl_lvl,DEP_TRX_RECORDING,GL_LVL,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,gl_network_acc,DEP_TRX_RECORDING,GL_NETWORK_ACC,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,gl_network_lvl,DEP_TRX_RECORDING,GL_NETWORK_LVL,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,gl_rule_code,DEP_TRX_RECORDING,GL_RULE_CODE,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,i_account_c_digit,DEP_TRX_RECORDING,I_ACCOUNT_C_DIGIT,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,account_number,DEP_TRX_RECORDING,I_ACCOUNT_NUMBER,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,i_amount,DEP_TRX_RECORDING,I_AMOUNT,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,i_approval_tun,DEP_TRX_RECORDING,I_APPROVAL_TUN,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,i_avail_date,DEP_TRX_RECORDING,I_AVAIL_DATE,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,i_avail_days,DEP_TRX_RECORDING,I_AVAIL_DAYS,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,i_beneficiary_sn,DEP_TRX_RECORDING,I_BENEFICIARY_SN,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,i_bond_number,DEP_TRX_RECORDING,I_BOND_NUMBER,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,i_book_no,DEP_TRX_RECORDING,I_BOOK_NO,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,i_cheque_num,DEP_TRX_RECORDING,I_CHEQUE_NUM,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,i_comments,DEP_TRX_RECORDING,I_COMMENTS,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,i_cr_interest_rate,DEP_TRX_RECORDING,I_CR_INTEREST_RATE,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,i_customer_id_no,DEP_TRX_RECORDING,I_CUSTOMER_ID_NO,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,i_db_interest_rate,DEP_TRX_RECORDING,I_DB_INTEREST_RATE,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,i_expire_date,DEP_TRX_RECORDING,I_EXPIRE_DATE,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,i_extrn_cheque_no,DEP_TRX_RECORDING,I_EXTRN_CHEQUE_NO,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,i_forecast_flag,DEP_TRX_RECORDING,I_FORECAST_FLAG,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,justific_id,DEP_TRX_RECORDING,I_ID_JUSTIFIC,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,justific_descrption,DEP_TRX_RECORDING,I_ID_JUSTIFIC,TRUE,Lookup,JUSTIFIC,ID_JUSTIFIC,DESCRIPTION,,inner,t33,
dep_trx_recording,i_inter_pay_option,DEP_TRX_RECORDING,I_INTER_PAY_OPTION,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,i_interest_pay_ind,DEP_TRX_RECORDING,I_INTEREST_PAY_IND,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,i_reference_number,DEP_TRX_RECORDING,I_REFERENCE_NUMBER,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,i_start_date,DEP_TRX_RECORDING,I_START_DATE,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,i_trx_date,DEP_TRX_RECORDING,I_TRX_DATE,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,i_trx_unit,DEP_TRX_RECORDING,I_TRX_UNIT,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,i_trx_usr,DEP_TRX_RECORDING,I_TRX_USR,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,i_trx_usr_sn,DEP_TRX_RECORDING,I_TRX_USR_SN,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,i_tun_internal_sn,DEP_TRX_RECORDING,I_TUN_INTERNAL_SN,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,i_value_date,DEP_TRX_RECORDING,I_VALUE_DATE,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,i_value_days,DEP_TRX_RECORDING,I_VALUE_DAYS,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,ID_PRODUCT,DEP_TRX_RECORDING,ID_PRODUCT,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,product_description,DEP_TRX_RECORDING,ID_PRODUCT,TRUE,Lookup,PRODUCT,ID_PRODUCT,DESCRIPTION,,inner,t34,
dep_trx_recording,max_passbook_lines,DEP_TRX_RECORDING,MAX_PASSBOOK_LINES,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,min_negot_unit_dc,DEP_TRX_RECORDING,MIN_NEGOT_UNIT_DC,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,next_int_calc_date,DEP_TRX_RECORDING,NEXT_INT_CALC_DATE,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,notif_ref_number,DEP_TRX_RECORDING,NOTIF_REF_NUMBER,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_account_limit,DEP_TRX_RECORDING,O_ACCOUNT_LIMIT,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_account_status,DEP_TRX_RECORDING,O_ACCOUNT_STATUS,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_accounting_bal,DEP_TRX_RECORDING,O_ACCOUNTING_BAL,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_ach_bank_code,DEP_TRX_RECORDING,O_ACH_BANK_CODE,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_agreement_limit,DEP_TRX_RECORDING,O_AGREEMENT_LIMIT,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_avail_date,DEP_TRX_RECORDING,O_AVAIL_DATE,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_available_bal,DEP_TRX_RECORDING,O_AVAILABLE_BAL,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_blc_inter_flag,DEP_TRX_RECORDING,O_BLC_INTER_FLAG,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_blocked_bal,DEP_TRX_RECORDING,O_BLOCKED_BAL,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_cheque_bad_total,DEP_TRX_RECORDING,O_CHEQUE_BAD_TOTAL,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_cheque_num,DEP_TRX_RECORDING,O_CHEQUE_NUM,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_cheque_status,DEP_TRX_RECORDING,O_CHEQUE_STATUS,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_cheques_bad_cnt,DEP_TRX_RECORDING,O_CHEQUES_BAD_CNT,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_cheques_stam_cnt,DEP_TRX_RECORDING,O_CHEQUES_STAM_CNT,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_cheques_used_cnt,DEP_TRX_RECORDING,O_CHEQUES_USED_CNT,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_corresp_acc_ind,DEP_TRX_RECORDING,O_CORRESP_ACC_IND,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_cr_daysbase,DEP_TRX_RECORDING,O_CR_DAYSBASE,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_cr_inter_rate,DEP_TRX_RECORDING,O_CR_INTER_RATE,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_cr_inter_tax_pcg,DEP_TRX_RECORDING,O_CR_INTER_TAX_PCG,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_cust_id_sn,DEP_TRX_RECORDING,O_CUST_ID_SN,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_db_interest_rate,DEP_TRX_RECORDING,O_DB_INTEREST_RATE,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_enchroach_toller,DEP_TRX_RECORDING,O_ENCHROACH_TOLLER,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_extrait_trx_cnt,DEP_TRX_RECORDING,O_EXTRAIT_TRX_CNT,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_fin_acc_amt_crdr,DEP_TRX_RECORDING,O_FIN_ACC_AMT_CRDR,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_final_acc_amount,DEP_TRX_RECORDING,O_FINAL_ACC_AMOUNT,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_final_cd_amount,DEP_TRX_RECORDING,O_FINAL_CD_AMOUNT,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_fixing_rate,DEP_TRX_RECORDING,O_FIXING_RATE,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_forecast_bal,DEP_TRX_RECORDING,O_FORECAST_BAL,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_identifier,DEP_TRX_RECORDING,O_IDENTIFIER,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_inter_exist_ind,DEP_TRX_RECORDING,O_INTER_EXIST_IND,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_last_statem_num,DEP_TRX_RECORDING,O_LAST_STATEM_NUM,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_not_acc_interest,DEP_TRX_RECORDING,O_NOT_ACC_INTEREST,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_office_acc_flag,DEP_TRX_RECORDING,O_OFFICE_ACC_FLAG,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_overdraft_limit,DEP_TRX_RECORDING,O_OVERDRAFT_LIMIT,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_overdraft_spread,DEP_TRX_RECORDING,O_OVERDRAFT_SPREAD,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_part_withdr_coun,DEP_TRX_RECORDING,O_PART_WITHDR_COUN,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_psb_line_sn,DEP_TRX_RECORDING,O_PSB_LINE_SN,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_psb_pending_line,DEP_TRX_RECORDING,O_PSB_PENDING_LINE,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_renewal_balance,DEP_TRX_RECORDING,O_RENEWAL_BALANCE,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_renewal_ser_num,DEP_TRX_RECORDING,O_RENEWAL_SER_NUM,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_renewal_status,DEP_TRX_RECORDING,O_RENEWAL_STATUS,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_special_acc_flg,DEP_TRX_RECORDING,O_SPECIAL_ACC_FLG,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_stamp_amnt_total,DEP_TRX_RECORDING,O_STAMP_AMNT_TOTAL,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_temp_exc_end,DEP_TRX_RECORDING,O_TEMP_EXC_END,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_temp_exc_limit,DEP_TRX_RECORDING,O_TEMP_EXC_LIMIT,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_temp_exc_start,DEP_TRX_RECORDING,O_TEMP_EXC_START,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_tot_inter_withdr,DEP_TRX_RECORDING,O_TOT_INTER_WITHDR,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_tot_part_penalty,DEP_TRX_RECORDING,O_TOT_PART_PENALTY,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_uncleared_bal,DEP_TRX_RECORDING,O_UNCLEARED_BAL,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,o_value_date,DEP_TRX_RECORDING,O_VALUE_DATE,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,ol_extrait_lines,DEP_TRX_RECORDING,OL_EXTRAIT_LINES,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,other_system,DEP_TRX_RECORDING,OTHER_SYSTEM,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,system_name,,,TRUE,Conditional / Mapping Transformation,,,,,,,
dep_trx_recording,p_account_status,DEP_TRX_RECORDING,P_ACCOUNT_STATUS,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,p_account_status_description,,,TRUE,Conditional / Mapping Transformation,,,,,,,
dep_trx_recording,p_accounting_bal,DEP_TRX_RECORDING,P_ACCOUNTING_BAL,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,p_agr_util_limit,DEP_TRX_RECORDING,P_AGR_UTIL_LIMIT,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,p_available_bal,DEP_TRX_RECORDING,P_AVAILABLE_BAL,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,p_blc_inter_flag,DEP_TRX_RECORDING,P_BLC_INTER_FLAG,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,p_blocked_bal,DEP_TRX_RECORDING,P_BLOCKED_BAL,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,p_cheque_bad_total,DEP_TRX_RECORDING,P_CHEQUE_BAD_TOTAL,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,p_cheque_status,DEP_TRX_RECORDING,P_CHEQUE_STATUS,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,p_cheques_bad_cnt,DEP_TRX_RECORDING,P_CHEQUES_BAD_CNT,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,p_cheques_stam_cnt,DEP_TRX_RECORDING,P_CHEQUES_STAM_CNT,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,p_cheques_used_cnt,DEP_TRX_RECORDING,P_CHEQUES_USED_CNT,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,p_cr_daysbase,DEP_TRX_RECORDING,P_CR_DAYSBASE,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,p_cr_interest_rate,DEP_TRX_RECORDING,P_CR_INTEREST_RATE,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,p_date_in_excess,DEP_TRX_RECORDING,P_DATE_IN_EXCESS,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,p_extrait_trx_cnt,DEP_TRX_RECORDING,P_EXTRAIT_TRX_CNT,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,p_forecast_bal,DEP_TRX_RECORDING,P_FORECAST_BAL,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,p_inter_exist_ind,DEP_TRX_RECORDING,P_INTER_EXIST_IND,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,p_last_int_calc_dt,DEP_TRX_RECORDING,P_LAST_INT_CALC_DT,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,p_last_statem_num,DEP_TRX_RECORDING,P_LAST_STATEM_NUM,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,p_pnt_prd_trx_cnt,DEP_TRX_RECORDING,P_PNT_PRD_TRX_CNT,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,p_psb_line_sn,DEP_TRX_RECORDING,P_PSB_LINE_SN,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,p_psb_pending_line,DEP_TRX_RECORDING,P_PSB_PENDING_LINE,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,p_renewal_balance,DEP_TRX_RECORDING,P_RENEWAL_BALANCE,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,p_renewal_status,DEP_TRX_RECORDING,P_RENEWAL_STATUS,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,p_stamp_amnt_total,DEP_TRX_RECORDING,P_STAMP_AMNT_TOTAL,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,p_uncleared_bal,DEP_TRX_RECORDING,P_UNCLEARED_BAL,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,penalty_amount,DEP_TRX_RECORDING,PENALTY_AMOUNT,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,pos_error_flag,DEP_TRX_RECORDING,POS_ERROR_FLAG,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,production_date,DEP_TRX_RECORDING,PRODUCTION_DATE,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,production_time,DEP_TRX_RECORDING,PRODUCTION_TIME,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,terminal_code,DEP_TRX_RECORDING,TERMINAL_CODE,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,timestamp,DEP_TRX_RECORDING,TMSTAMP,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,tpp_field_1,DEP_TRX_RECORDING,TPP_FIELD_1,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,tpp_field_2,DEP_TRX_RECORDING,TPP_FIELD_2,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,tpp_field_3,DEP_TRX_RECORDING,TPP_FIELD_3,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,tpp_field_4,DEP_TRX_RECORDING,TPP_FIELD_4,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,transaction_status,DEP_TRX_RECORDING,TRANSACTION_STATUS,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,trn_type,DEP_TRX_RECORDING,TRN_TYPE,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,transaction_code,DEP_TRX_RECORDING,TRX_CODE,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,transaction_date,DEP_TRX_RECORDING,TRX_DATE,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,transaction_unit,DEP_TRX_RECORDING,TRX_UNIT ,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,transaction_unit_name,DEP_TRX_RECORDING,TRX_UNIT,TRUE,Lookup,UNIT,CODE,UNIT_NAME,,inner,t35,
dep_trx_recording,transaction_user,DEP_TRX_RECORDING,TRX_USR,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,transaction_user_name,DEP_TRX_RECORDING,TRX_USR,TRUE,Lookup,USR,CODE,"select a.tun_usr,b.first_name from PROD.{table_name} a 
join prod.usr u 
on a.{Column_Name} = u.code 
join PROD.bankemployee b 
on b.id = u.fk_bankemployeeid;",,inner,t36,
dep_trx_recording,transaction_user_serial_number,DEP_TRX_RECORDING,TRX_USR_SN,TRUE,Direct Mapping,,,,,,,
dep_trx_recording,tun_internal_sn,DEP_TRX_RECORDING,TUN_INTERNAL_SN,TRUE,Direct Mapping,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
deposit_account,last_int_avg_cr,DEPOSIT_ACCOUNT,LAST_INT_AVG_CR,TRUE,Direct Mapping,,,,,,,
deposit_account,last_int_avg_balan,DEPOSIT_ACCOUNT,LAST_INT_AVG_BALAN,TRUE,Direct Mapping,,,,,,,
deposit_account,last_inactive_date,DEPOSIT_ACCOUNT,LAST_INACTIVE_DATE,TRUE,Direct Mapping,,,,,,,
deposit_account,last_dormant_date,DEPOSIT_ACCOUNT,LAST_DORMANT_DATE,TRUE,Direct Mapping,,,,,,,
deposit_account,last_batch_date,DEPOSIT_ACCOUNT,LAST_BATCH_DATE,TRUE,Direct Mapping,,,,,,,
deposit_account,last_bad_cheq_date,DEPOSIT_ACCOUNT,LAST_BAD_CHEQ_DATE,TRUE,Direct Mapping,,,,,,,
deposit_account,kad_flg,DEPOSIT_ACCOUNT,KAD_FLG,TRUE,Direct Mapping,,,,,,,
deposit_account,issue_office,DEPOSIT_ACCOUNT,ISSUE_OFFICE,TRUE,Direct Mapping,,,,,,,
deposit_account,invest_flag,DEPOSIT_ACCOUNT,INVEST_FLAG,TRUE,Direct Mapping,,,,,,,
deposit_account,inter_pay_options,DEPOSIT_ACCOUNT,INTER_PAY_OPTIONS,TRUE,Direct Mapping,,,,,,,
deposit_account,interest_to_withdr,DEPOSIT_ACCOUNT,INTEREST_TO_WITHDR,TRUE,Direct Mapping,,,,,,,
deposit_account,interest_posting_flg,DEPOSIT_ACCOUNT,INTEREST_POSTING_FLG,TRUE,Direct Mapping,,,,,,,
deposit_account,interest_pay_ind,DEPOSIT_ACCOUNT,INTEREST_PAY_IND,TRUE,Direct Mapping,,,,,,,
deposit_account,inspection_date,DEPOSIT_ACCOUNT,INSPECTION_DATE,TRUE,Direct Mapping,,,,,,,
deposit_account,init_value_balance,DEPOSIT_ACCOUNT,INIT_VALUE_BALANCE,TRUE,Direct Mapping,,,,,,,
deposit_account,init_db_balance,DEPOSIT_ACCOUNT,INIT_DB_BALANCE,TRUE,Direct Mapping,,,,,,,
deposit_account,init_cr_balance,DEPOSIT_ACCOUNT,INIT_CR_BALANCE,TRUE,Direct Mapping,,,,,,,
deposit_account,income_frequency,DEPOSIT_ACCOUNT,INCOME_FREQUENCY,TRUE,Direct Mapping,,,,,,,
deposit_account,income_amnt,DEPOSIT_ACCOUNT,INCOME_AMNT,TRUE,Direct Mapping,,,,,,,
deposit_account,home_branch,DEPOSIT_ACCOUNT,HOME_BRANCH,TRUE,Direct Mapping,,,,,,,
deposit_account,gl_account_level,DEPOSIT_ACCOUNT,GL_ACCOUNT_LEVEL,TRUE,Direct Mapping,,,,,,,
deposit_account,gl_account,DEPOSIT_ACCOUNT,GL_ACCOUNT,TRUE,Direct Mapping,,,,,,,
deposit_account,forecast_balance,DEPOSIT_ACCOUNT,FORECAST_BALANCE,TRUE,Direct Mapping,,,,,,,
deposit_account,flag_24c,DEPOSIT_ACCOUNT,FLAG_24C,TRUE,Direct Mapping,,,,,,,
deposit_account,user_code,DEPOSIT_ACCOUNT,FK_USRCODE,TRUE,Direct Mapping,,,,,,,
deposit_account,user_name,USR,FK_USRCODE,TRUE,Lookup / Join, ,,,,,,
deposit_account,unit_id,DEPOSIT_ACCOUNT,FK_UNITCODE,TRUE,Direct Mapping,,,,,,,
deposit_account,unit_name,DEPOSIT_ACCOUNT,FK_UNITCODE,TRUE,Lookup / Join,UNIT,CODE,UNIT_NAME,,inner,t37,
deposit_account,fk_interestid_inte,DEPOSIT_ACCOUNT,FK_INTERESTID_INTE,TRUE,Direct Mapping,,,,,,,
deposit_account,fk_hasprofession_g,DEPOSIT_ACCOUNT,FK_HASPROFESSION_G,TRUE,Direct Mapping,,,,,,,
deposit_account,fk_hasprofession_1,DEPOSIT_ACCOUNT,FK_HASPROFESSION_1,TRUE,Direct Mapping,,,,,,,
deposit_account,fk_generic_detaser,DEPOSIT_ACCOUNT,FK_GENERIC_DETASER,TRUE,Direct Mapping,,,,,,,
deposit_account,fk_generic_detafk,DEPOSIT_ACCOUNT,FK_GENERIC_DETAFK,TRUE,Direct Mapping,,,,,,,
deposit_account,fk_deposit_accoacc,DEPOSIT_ACCOUNT,FK_DEPOSIT_ACCOACC,TRUE,Direct Mapping,,,,,,,
deposit_account,product_id,DEPOSIT_ACCOUNT,FK_DEPOSITFK_PRODU,TRUE,Direct Mapping,,,,,,,
deposit_account,product_name,DEPOSIT_ACCOUNT,FK_DEPOSITFK_PRODU,TRUE,Lookup / Join,PRODUCT,ID_PRODUCT,DESCRIPTION,,inner,t38,
deposit_account,customer_id,DEPOSIT_ACCOUNT,FK_CUSTOMERCUST_ID,TRUE,Direct Mapping,,,,,,,
